Date,Gold_USD_OZ,USDIDR,Close,Return_1D,MA7,MA30,Volatility30,Upper_BB,Lower_BB,Year,Month
2018-05-10,1320.800048828125,14073.0,597605.3848331603,-0.0062495835973362945,593174.7120576373,592025.9398005715,0.00799585013790604,602031.3538712878,582020.5257298553,2018,5
2018-05-11,1319.0,14073.0,596790.9399263748,-0.001362847336144557,594777.3962561488,592418.0173570312,0.008004381577944263,602208.3444309836,582627.6902830788,2018,5
2018-05-14,1316.5,13943.0,590157.3617117045,-0.011115413741851876,594791.8449273003,592287.1928904735,0.007780329587054209,602090.3880874956,582483.9976934515,2018,5
2018-05-15,1288.9000244140625,13963.0,578613.6943075074,-0.01956032094679916,593458.4535134638,591937.3672755691,0.008427224076843615,602891.3966769185,580983.3378742198,2018,5
2018-05-16,1290.199951171875,14030.0,581976.4757966597,0.005811790357255431,592625.3979559297,591665.454515477,0.008498109139966178,603194.6177171444,580136.2913138095,2018,5
2018-05-17,1288.199951171875,14149.2001953125,586011.188474694,0.006932776230364368,590359.8146188348,591683.1899571337,0.00848032551274738,603174.5495174078,580191.8303968597,2018,5
2018-05-18,1290.199951171875,14153.5,587099.362094656,0.0018569161158754621,588322.0581635366,591612.3519195855,0.008403591097455296,603192.2872688205,580032.4165703505,2018,5
2018-05-21,1290.199951171875,14163.0,587493.4302714249,0.0006712120676863886,586877.4932261459,591485.4683817476,0.008377454489194398,603162.5781661374,579808.3585973578,2018,5
2018-05-22,1291.699951171875,14220.0,590543.6142448297,0.005191860565990636,585985.0181287823,591368.9941432257,0.008389195320532606,603010.4093160402,579727.5789704112,2018,5
2018-05-23,1289.300048828125,14200.7998046875,588650.5339136117,-0.003205657102293591,585769.757014769,591013.121826032,0.008227710547250997,602295.1123763662,579731.1312756977,2018,5
2018-05-24,1303.699951171875,14169.0,593892.1538783191,0.008904468207747707,587952.3940963136,591082.1814413758,0.008082649923362328,602409.8899753139,579754.4729074376,2018,5
2018-05-25,1303.300048828125,14124.0,591824.3892053446,-0.0034817174456190925,589359.2388689829,590968.5260836524,0.008037166633915432,602191.7989710786,579745.2531962262,2018,5
2018-05-29,1298.699951171875,14010.0,584975.5273817406,-0.011572456202421977,589211.2872842753,590635.8398542551,0.008303130956110504,601961.2352654638,579310.4444430463,2018,5
2018-05-30,1301.5,14029.0,587031.797064639,0.00351513796158609,589201.6351371299,590328.4671278929,0.008321720019699151,601522.8052776431,579134.1289781426,2018,5
2018-05-31,1300.0999755859375,13977.0,584226.7705809523,-0.004778321204597202,588734.9694670624,589881.6145555599,0.008340162617653824,600938.9227014007,578824.3064097192,2018,5
2018-06-01,1294.800048828125,13880.0,577807.1496048475,-0.010988234876195602,586915.4745184935,589268.3232383126,0.008544694907331138,600900.1874867919,577636.4589898334,2018,6
2018-06-04,1293.0999755859375,13938.0,579459.7861885896,0.0028601871487266006,585602.5105577761,588814.7495606932,0.008533912514261522,600886.5607591694,576742.9383622169,2018,6
2018-06-05,1297.5,13860.0,578177.697043741,-0.0022125593102527708,583357.5881528363,588388.133584999,0.008522485332166003,601034.7775208916,575741.4896491064,2018,6
2018-06-06,1297.0999755859375,13870.0,578416.4695734227,0.00041297429994702206,581442.1710625618,587748.4423611092,0.008224683040367525,600406.8960246871,575089.9886975313,2018,6
2018-06-07,1298.699951171875,13822.0,577125.748713092,-0.0022314732173560614,580320.7741098978,587344.3560068847,0.007859204267320152,600566.112436198,574122.5995775714,2018,6
2018-06-08,1298.0999755859375,13863.0,578570.25613027,0.0025029335814579223,579111.982547845,586994.9629395548,0.007880335964347557,600579.0000370292,573410.9258420805,2018,6
2018-06-11,1298.9000244140625,13866.0,579052.123990078,0.0008328597170392804,578372.7473205773,586658.5628139954,0.007883448669077824,600519.3922306689,572797.7333973219,2018,6
2018-06-12,1295.0999755859375,13923.0,579731.4437308665,0.00117315818843311,578647.646481437,586418.4865496191,0.007865641908674692,600507.2150127006,572329.7580865376,2018,6
2018-06-13,1296.9000244140625,13923.0,580537.2077070745,0.0013898917937285038,578801.5638412207,586346.27019793,0.0077643530895646394,600535.6411013309,572156.8992945292,2018,6
2018-06-14,1304.0,13923.0,583715.4018036555,0.005474574332856141,579592.6645212084,586284.378573492,0.007777295295547341,600503.8871646493,572064.8699823348,2018,6
2018-06-15,1274.5999755859375,14121.400390625,578685.2474200611,-0.008617477572206322,579631.0613564425,585905.3461203726,0.007786817062449039,600313.7709022538,571496.9213384915,2018,6
2018-06-18,1276.199951171875,13923.0,571271.1405522213,-0.012811985273331161,578794.6887620324,585349.4696653014,0.008084661828807602,600688.5767692378,570010.362561365,2018,6
2018-06-19,1275.5999755859375,13923.0,571002.5707744468,-0.0004701266328890341,577713.5908540577,584789.2932011362,0.008084088803690288,600961.7063681328,568616.8800341395,2018,6
2018-06-20,1271.199951171875,13923.0,569032.9679992932,-0.003449376370551538,576282.2828553742,583694.7164066341,0.006587953040771316,599524.7375251643,567864.6952881039,2018,6
2018-06-21,1267.199951171875,13923.0,567242.4299569507,-0.0031466332234457717,574498.1380305291,582557.3421624744,0.006589261695035711,598033.4729498876,567081.2113750612,2018,6
2018-06-22,1267.4000244140625,14088.0,574055.3810325305,0.01201065138250823,573572.1627913084,581772.3420357867,0.007006120991595383,596458.9769356819,567085.7071358915,2018,6
2018-06-25,1265.5999755859375,14073.0,572629.7187268602,-0.0024834926259308387,571988.4937803376,580966.9679958028,0.007009369213674225,594874.9189938608,567059.0169977447,2018,6
2018-06-26,1256.5999755859375,14148.0,571587.6494474848,-0.0018197960135432067,570974.5512128269,580347.9775869956,0.006764092646040153,594216.2708115866,566479.6843624045,2018,6
2018-06-27,1252.800048828125,14188.0,571470.3198281041,-0.00020526968959888592,571003.0053950958,580109.8651043487,0.005789874051359436,594341.9000238762,565877.8301848213,2018,6
2018-06-28,1247.800048828125,14235.0,571075.0782088304,-0.00069162230401143,571013.3636000077,579746.4851847545,0.005669867311049825,594333.5612782155,565159.4090912935,2018,6
2018-06-29,1251.300048828125,14350.0,577303.3806704581,0.010906276073476384,572194.8511244598,579456.2249246131,0.005894227159414533,593873.0251900713,565039.424659155,2018,6
2018-07-02,1239.800048828125,14317.0,570682.3122501412,-0.011468958336304014,572686.2628806299,578908.989929796,0.006205770884102596,593371.5454123109,564446.4344472811,2018,7
2018-07-03,1251.5999755859375,14347.0,577321.0362091548,0.011632959032561896,573152.7850487191,578569.9101277203,0.006612458899072786,592672.1461110528,564467.6741443878,2018,7
2018-07-05,1257.300048828125,14400.0,582092.7131391965,0.008265205372341544,574504.6413933386,578288.2134241991,0.0067274651880259865,591722.5474250162,564853.8794233821,2018,7
2018-07-06,1254.300048828125,14378.7998046875,579848.869005397,-0.0038547882204169603,575684.8156158974,577994.8245939255,0.006737641949388362,590865.3484831416,565124.3007047094,2018,7
2018-07-09,1258.0999755859375,14307.0,578701.3149873167,-0.0019790570947367803,576717.8149243564,577488.4632975587,0.0065038639045412495,588881.4271879223,566095.4994071951,2018,7
2018-07-10,1253.800048828125,14311.0,576884.6753188322,-0.003139166304684138,577547.7573686423,576990.472834675,0.006499370485298798,587014.260013923,566966.6856554269,2018,7
2018-07-11,1242.800048828125,14375.0,574380.7192728888,-0.004340479394013053,577130.2343118468,576637.3125643799,0.006215147260615649,586234.4478804676,567040.1772482921,2018,7
2018-07-12,1245.0,14378.0,575517.5462568521,0.0019792220487524492,577820.9820270912,576253.5042041204,0.006186421417504371,585015.1022187413,567491.9061894994,2018,7
2018-07-13,1239.5999755859375,14385.0,573300.292533114,-0.003852625759473538,577246.5900733711,575889.2882691924,0.0061673560657609615,584174.8759504393,567603.7005879456,2018,7
2018-07-16,1238.0999755859375,14373.0,572128.8906102747,-0.0020432606403589793,575823.1868549536,575700.0129693733,0.005856752047602297,584063.374178246,567336.6517605005,2018,7
2018-07-17,1225.699951171875,14365.5,566103.2568218872,-0.010531951606149725,573859.5279715952,575254.7953238166,0.006111424331067459,584192.2978599917,566317.2927876415,2018,7
2018-07-18,1226.300048828125,14377.0,566833.8226245262,0.0012905168692023405,572164.1719197679,574876.6661765093,0.0061161578118450405,584251.631932118,565501.7004209007,2018,7
2018-07-19,1222.4000244140625,14441.0,567546.3774997501,0.0012570789652681658,570830.1293741848,574514.3297740537,0.0061231171356108775,584159.5299031945,564869.1296449128,2018,7
2018-07-20,1229.5,14468.0,571910.1065796454,0.007688762104551161,570477.1847037214,574340.4750362722,0.00629812526496857,583978.9208658953,564702.029206649,2018,7
2018-07-23,1224.0,14473.0,569548.5074027039,-0.004129318838349105,569624.4648674146,574039.7500786866,0.006313330982637445,583695.0592579809,564384.4408993924,2018,7
2018-07-24,1223.9000244140625,14567.5,573220.4930522885,0.006447186853899334,569613.0649415823,573845.3623807603,0.006436353478021782,583316.1516557079,564374.5731058127,2018,7
2018-07-25,1231.4000244140625,14543.2998046875,575775.0650104721,0.004456525872934103,570133.9469987534,573713.4830900804,0.006490262021441875,582952.4630529267,564474.5031272342,2018,7
2018-07-26,1225.300048828125,14465.0,569838.2884980413,-0.010310930210780778,570667.5229524897,573356.8524497793,0.006737789810313717,582327.988510042,564385.7163895166,2018,7
2018-07-27,1222.5999755859375,14525.0,570941.0402490312,0.0019352012197995094,571254.268327419,572931.0403979585,0.006658312241424979,581038.8180415377,564823.2627543793,2018,7
2018-07-30,1221.300048828125,14411.0,565857.7010195672,-0.008903439884522468,571013.0288302499,572503.4555179421,0.00667020832994856,580707.9352818492,564298.9757540349,2018,7
2018-07-31,1223.699951171875,14403.0,566654.890823493,0.001408816744014274,570262.2837222281,572349.5805269845,0.006275259713371849,580818.5874943701,563880.573559599,2018,7
2018-08-01,1217.9000244140625,14409.2001953125,564211.9140822804,-0.004311225016804143,569499.913247882,572123.2253039122,0.006318910355242498,581089.5965926182,563156.8540152062,2018,8
2018-08-02,1210.5999755859375,14489.0,563935.9893987702,-0.0004890444115470682,568173.5555830935,571953.3260172282,0.006292375127393122,581345.0672215833,562561.584812873,2018,8
2018-08-03,1214.199951171875,14521.0,566862.1695618434,0.005188851603872502,566900.2848047181,571940.6506707246,0.006345274890506654,581359.6873964177,562521.6139450314,2018,8
2018-08-06,1208.5999755859375,14486.0,562887.7536720269,-0.0070112561804723805,565907.3512581446,571568.3964253743,0.006046780881638968,581509.8318033171,561626.9610474316,2018,8
2018-08-07,1209.5999755859375,14543.2998046875,565581.8505534416,0.004786206244210556,565141.7527302032,571333.4674862605,0.006115505391078854,581501.6367122884,561165.2982602326,2018,8
2018-08-08,1212.5999755859375,14422.0,562255.5933544582,-0.005881124360211487,564627.1659209019,571022.3989498263,0.006192607824912489,581715.8055904587,560328.9923091938,2018,8
2018-08-09,1211.9000244140625,14398.0,560995.9185144332,-0.002240395391195138,563818.741305322,570673.2522393706,0.0062000700970092255,581972.9466478988,559373.5578308424,2018,8
2018-08-10,1211.0999755859375,14472.0,563506.963739762,0.004476049009372929,563718.0341135336,570420.9817570683,0.006268780939180899,582017.5772406845,558824.3862734521,2018,8
2018-08-13,1191.300048828125,14473.0,554332.6508813945,-0.016280744425022475,562346.1286110514,569655.2907640995,0.006533644780625915,582352.6482901025,556957.9332380964,2018,8
2018-08-14,1193.0,14594.0,559764.7210121048,0.009799296725663265,561332.2073896602,569291.371056165,0.006549624805860233,582483.1208776641,556099.6212346659,2018,8
2018-08-15,1177.5,14642.0,554309.1613484013,-0.009746165592285472,560106.6942005708,568524.3085608066,0.0063295214116185555,582440.3174437275,554608.2996778856,2018,8
2018-08-16,1176.199951171875,14555.7998046875,550437.4433597835,-0.0069847627616320684,557943.2074586197,567469.1329014928,0.006141464223969685,581918.2453584308,553020.0204445547,2018,8
2018-08-17,1176.5,14598.599609375,552196.7765823682,0.0031962455385410316,556506.2336340353,566547.3964873918,0.006196527396579446,581254.3323565173,551840.4606182663,2018,8
2018-08-20,1186.800048828125,14572.0,556016.2139798877,0.006916804949783639,555794.8472719573,565791.2264538108,0.006388090098878252,580242.8843030473,551339.5686045743,2018,8
2018-08-21,1192.5999755859375,14562.0,558350.0520675301,0.004197428112639345,555058.1456044958,565173.4056787674,0.006455814529650964,579242.3046088559,551104.5067486789,2018,8
2018-08-22,1196.300048828125,14570.0,560390.0432885617,0.0036536062161680594,555923.4873769481,564707.0498126231,0.006481004018424251,578436.4654886164,550977.6341366298,2018,8
2018-08-23,1187.0,14572.0,556109.891169804,-0.007637809004671703,555401.3688280481,564060.1279763882,0.0065758780131515366,577507.8108421627,550612.4451106137,2018,8
2018-08-24,1206.300048828125,14664.0,568720.044882911,0.022675650826100124,557460.0664758353,563907.4530547148,0.007855216872097098,577020.8900192356,550794.0160901941,2018,8
2018-08-27,1209.0,14559.0,565911.5855128844,-0.004938210628051332,559670.6582119924,563700.2095514685,0.007895840584436938,576467.9608224535,550932.4582804835,2018,8
2018-08-28,1207.4000244140625,14551.0,564852.1148825381,-0.0018721486844736068,561478.5636834453,563658.5048201568,0.00766508844196524,576401.9263653716,550915.0832749421,2018,8
2018-08-29,1204.5,14653.0,567445.4161107271,0.004591115373142163,563111.3068449938,563678.8912696969,0.007708489251297778,576445.2686224434,550912.5139169503,2018,8
2018-08-30,1197.699951171875,14618.0,562894.140088108,-0.008020641093223646,563760.462276505,563523.8166893087,0.00784391584843502,576208.5605728233,550839.0728057942,2018,8
2018-08-31,1200.300048828125,14751.0,569248.6704153446,0.011289032652288755,565025.980437474,563435.1021504988,0.007995555219625718,575912.6834676146,550957.520833383,2018,8
2018-09-04,1192.699951171875,14832.0,568750.3231398797,-0.0008754474122905087,566831.756433199,563408.4960084046,0.007961353920217734,575835.4376597458,550981.5543570635,2018,9
2018-09-05,1194.9000244140625,14930.0,573564.3051264955,0.008464139343322685,567523.793610854,563419.9564108781,0.008026070930964755,575884.9175307614,550954.9952909948,2018,9
2018-09-06,1197.9000244140625,14979.900390625,576926.167268954,0.005861351748025934,569097.3052902925,563458.3264861609,0.008056700393197981,576086.6769631286,550829.9760091931,2018,9
2018-09-07,1193.5999755859375,14893.0,571520.3895510591,-0.009369964519870377,570049.915957224,563514.3965212614,0.00801651194313708,576274.2154014509,550754.577641072,2018,9
2018-09-10,1193.0,14813.0,568164.6438503705,-0.005871611515600672,570152.6627771731,563421.8499746395,0.008082306644171939,575997.7267547369,550845.9731945421,2018,9
2018-09-11,1195.4000244140625,14844.5,570518.2909452168,0.004142544102878176,571241.8271853315,563577.2029721611,0.00794381224295985,576390.4987297073,550763.9072146149,2018,9
2018-09-12,1204.699951171875,14837.0,574666.297218548,0.007270592966369227,572015.7738715034,563844.2498519963,0.008043393560375936,577243.5056308622,550444.9940731304,2018,9
2018-09-13,1202.0,14807.0,572219.0107222659,-0.0042586219308966555,572511.3006689871,564111.1530733291,0.008042314384686194,577855.2664194275,550367.0397272308,2018,9
2018-09-14,1195.0,14740.0,566312.4728728278,-0.010322162910985422,571475.3246327488,564190.369189131,0.008280896364910606,577957.6797740015,550423.0586042604,2018,9
2018-09-17,1199.699951171875,14807.0,571124.0592538445,0.008496345412645212,570646.4520591618,564332.4321788645,0.008371497258081688,578300.319878661,550364.544479068,2018,9
2018-09-18,1196.800048828125,14907.099609375,573595.1754749698,0.00432675910090996,570942.8500482918,564689.3462389626,0.008286312397960714,579046.2663161742,550332.426161751,2018,9
2018-09-19,1202.199951171875,14867.0,574633.2944547161,0.0018098460798361415,571866.9429917699,564991.0610356717,0.008252974598966487,579798.94781992,550183.1742514235,2018,9
2018-09-20,1206.199951171875,14880.0,577049.3762257462,0.004204562795691702,572799.9551747026,565484.1871313812,0.008186606189794275,580888.4316707582,550079.9425920043,2018,9
2018-09-21,1196.199951171875,14832.0,570419.3314508415,-0.011489562328737324,572193.245779316,565798.3008959282,0.00847786882223211,581208.1455183111,550388.4562735453,2018,9
2018-09-24,1199.300048828125,14812.0,571126.4752597677,0.0012396911709280367,572037.1692846734,566052.2846132617,0.008447251910382878,581556.735547291,550547.8336792324,2018,9
2018-09-25,1200.0,14861.0,573350.2660472294,0.003893692349755229,573042.568309588,566686.2051187896,0.007848565351003787,581756.9260041539,551615.4842334252,2018,9
2018-09-26,1194.0,15021.5,576644.7827414921,0.00574608034452595,573831.2430935375,567248.8738431025,0.007728593634593079,582509.5354469722,551988.2122392327,2018,9
2018-09-27,1182.300048828125,14985.0,569606.8362624609,-0.01220499463390845,573261.4803488934,567758.7963402378,0.007858644167371183,582232.3617565872,553285.2309238885,2018,9
2018-09-28,1191.5,14918.7998046875,571503.2059827723,0.0033292608156787473,572814.3248529014,568460.9884276708,0.007724567903832431,581422.2506994412,555499.7261559004,2018,9
2018-10-01,1187.0999755859375,14902.0,568751.5500243265,-0.0048147690680298005,571628.9211098414,569012.8142090695,0.007794245894922094,580425.9542826852,557599.6741354538,2018,10
2018-10-02,1202.4000244140625,15053.2998046875,581930.9097904883,0.023172437535507573,573273.4323012197,569876.637402756,0.008727857209000094,581141.2488587779,558612.0259467341,2018,10
2018-10-03,1198.300048828125,15038.0,579357.1827696994,-0.004422736406484273,574449.2476597812,570576.8750928284,0.008779649666021445,581482.5632820652,559671.1869035916,2018,10
2018-10-04,1197.199951171875,15139.2001953125,582720.5856128527,0.005805404581460616,575787.8647405846,571321.2265036381,0.00880854553884555,582396.8172184128,560245.6357888634,2018,10
2018-10-05,1201.199951171875,15408.900390625,595083.2027530996,0.021215343074322712,578421.9247422429,572620.3368897479,0.009352786205202813,585334.5120035189,559906.1617759769,2018,10
2018-10-08,1184.4000244140625,15173.0,577777.471038133,-0.029081196771986062,579589.1582816245,572922.2510949221,0.010200296621847686,585683.255775068,560161.2464147762,2018,10
2018-10-09,1187.199951171875,15400.0,587807.7788045356,0.017360157273665244,581918.3829704479,573652.1242046437,0.010589534980360976,587232.3408188332,560071.9075904541,2018,10
2018-10-10,1189.300048828125,15223.0,582079.6580227482,-0.009744887679841718,583822.3983987939,574226.3756426506,0.010767436248231113,587723.5108411355,560729.2404441658,2018,10
2018-10-11,1223.5,15196.0,597756.0724677288,0.026931733876822683,586083.1359241139,575236.7308545507,0.011748104207221425,590983.8377173886,559489.6239917128,2018,10
2018-10-12,1218.0999755859375,15299.2001953125,599159.4317165118,0.002347712241532962,588912.0286308014,576445.5739088309,0.011600736081527094,593761.7393252805,559129.4084923812,2018,10
2018-10-15,1226.4000244140625,15198.0,599251.7745927282,0.00015412070865994387,591273.6270564978,577445.6773814104,0.011475652516114708,596427.4495829473,558463.9051798735,2018,10
2018-10-16,1227.300048828125,15193.7998046875,599525.816778746,0.00045730725821213625,591908.2862030187,578471.5271693725,0.011467606259150543,598788.2706877928,558154.7836509523,2018,10
2018-10-17,1223.699951171875,15193.0,597735.7325752503,-0.0029858333926531255,594759.466422607,579277.2414176645,0.01142938178168573,600677.0045661957,557877.4782691333,2018,10
2018-10-18,1226.5,15264.2998046875,601915.0163309344,0.006991858655794658,596774.7860692354,580110.2030530636,0.011446313299715117,603023.1208256476,557197.2852804796,2018,10
2018-10-19,1225.300048828125,15328.5,603855.250967316,0.0032234361724494676,599885.5850613165,581188.0317669389,0.011264248379609371,605432.3457637988,556943.7177700789,2018,10
2018-10-22,1221.199951171875,15181.0,596043.4182243231,-0.012936598183884485,599640.9201694013,582117.3242460707,0.011503585432511981,606433.1211751925,557801.5273169489,2018,10
2018-10-23,1233.4000244140625,15264.7001953125,605317.1377360034,0.015558798617905545,600520.5924579,583277.2858057636,0.01177412020562106,608602.6140162303,557951.9575952968,2018,10
2018-10-24,1227.800048828125,15183.0,599343.7439952875,-0.009868205223888982,600533.73094398,584099.8673649882,0.011926508518875048,609867.0786780484,558332.656051928,2018,10
2018-10-25,1229.0999755859375,15269.5,603396.469117928,0.006761937808217766,601086.6812781489,585139.1159781769,0.011913654771533118,611433.0368723552,558845.1950839987,2018,10
2018-10-26,1232.5,15257.2998046875,604582.1855828876,0.001965070274098535,602064.7459935257,586414.7730685122,0.011690286639434371,612642.4392604427,560187.1068765817,2018,10
2018-10-29,1224.5,15210.0,598795.7946854855,-0.009570892155585597,601619.1429013187,587337.164249567,0.01182193773812937,613284.4996072445,561389.8288918894,2018,10
2018-10-30,1222.5999755859375,15297.7998046875,601317.8474361245,0.004211874520534398,601256.6566825771,588261.2533149389,0.011821057939108422,614158.0366780942,562364.4699517835,2018,10
2018-10-31,1212.300048828125,15273.099609375,595289.2569068475,-0.0100256304631261,601148.9193515091,588949.7853966765,0.012011232632381354,614442.4857609699,563457.0850323831,2018,10
2018-11-01,1236.0,15196.0,603863.1022232225,0.014402822185848096,600941.1999925404,589843.576263259,0.012239947202294814,615489.5351785083,564197.6173480098,2018,11
2018-11-02,1230.9000244140625,15068.7001953125,596333.6421398988,-0.012468819597691416,600511.1854417706,590707.3866195609,0.012277272824628765,615373.0681575,566041.7050816218,2018,11
2018-11-05,1229.800048828125,14946.0,590949.2992680938,-0.00902907783717144,598733.0183203657,591368.1474198385,0.012428576344588594,614899.2513215606,567837.0435181163,2018,11
2018-11-06,1223.800048828125,14921.599609375,587106.0919364977,-0.006503446803906798,596236.4335137386,591826.6749494808,0.012496012830650174,614422.4689171608,569230.8809818008,2018,11
2018-11-07,1226.199951171875,14830.0,584646.2705444373,-0.004189739172943963,594215.0729221603,592093.391209579,0.01249387884136572,614129.6185635469,570057.163855611,2018,11
2018-11-08,1222.9000244140625,14598.900390625,573986.7103095722,-0.018232495051988873,590310.6247612243,592239.3870111493,0.012751620037572261,613709.9228365686,570768.8511857301,2018,11
2018-11-09,1206.4000244140625,14720.0,570939.2306131143,-0.0053093210029449,586832.0495764052,592220.5878321608,0.012779152831582262,613767.1058938903,570674.0697704313,2018,11
2018-11-12,1201.300048828125,14678.0,566903.4712073953,-0.007068632157900767,581552.1022884299,592158.9852049297,0.012815288155173523,613991.8203511765,570326.1500586829,2018,11
2018-11-13,1199.199951171875,14808.0,570924.5865241251,0.007093121705826766,577922.2372004623,591792.1077627175,0.012129343779659662,614680.5183076045,568903.6972178306,2018,11
2018-11-14,1207.9000244140625,14794.2998046875,574534.5409767708,0.006322997008455511,575577.2717302733,591631.3530362867,0.012170097132598423,614944.9458881245,568317.7601844488,2018,11
2018-11-15,1212.800048828125,14813.2998046875,577606.0805514059,0.005346135620346137,574220.1272466887,591460.8695342384,0.01216255971338876,615116.3879193941,567805.3511490826,2018,11
2018-11-16,1220.800048828125,14562.2001953125,571560.586734047,-0.010466464985250168,572350.7438452044,590676.7823336034,0.011599372060030498,615371.9917348529,565981.5729323538,2018,11
2018-11-19,1223.0999755859375,14605.0,574320.4187127692,0.004828590429042823,572398.4164742326,590561.5472560913,0.010385315542867424,615536.5055798994,565586.5889322831,2018,11
2018-11-20,1219.0,14652.7001953125,574264.6820481919,-9.704802887244846e-05,572873.4809649579,590110.1106975464,0.009845521280206033,615771.2114471209,564449.0099479719,2018,11
2018-11-21,1225.800048828125,14664.2998046875,577925.2951152186,0.006374435310858129,574448.0272375041,589971.6319339622,0.009776180848370527,615855.9206961541,564087.3431717703,2018,11
2018-11-23,1221.0,14600.0,573138.0712781519,-0.008283464796453033,574764.2393452221,589151.0318943096,0.00842825289474744,615569.5302499998,562732.5335386193,2018,11
2018-11-26,1220.199951171875,14533.0,570134.0971395778,-0.005241274815115604,574135.6045113375,588183.5207417451,0.008426817783728505,615204.4246725762,561162.616810914,2018,11
2018-11-27,1211.199951171875,14526.900390625,565691.3544714805,-0.007792452144832374,572433.5007856339,587064.8400710368,0.008493773485483084,614954.487053665,559175.1930884087,2018,11
2018-11-28,1221.4000244140625,14575.5,572363.7550708817,0.011795125639908699,572548.2391194674,586159.4380141081,0.008846471462061736,614138.5887173562,558180.28731086,2018,11
2018-11-29,1224.0999755859375,14459.7998046875,569075.5248732623,-0.005745000742075623,571798.9685709664,585204.097757375,0.008876673595631664,613503.0134897364,556905.1820250136,2018,11
2018-11-30,1220.199951171875,14356.0,563190.3322463208,-0.010341672361066978,570216.9185992705,583913.2749545547,0.008862360351581453,612588.3198457273,555238.2300633822,2018,11
2018-12-03,1233.9000244140625,14296.0,567133.4335050215,0.007001365316363639,568675.224083528,582689.2143724782,0.008967945498474583,610974.2241442532,554404.2046007032,2018,12
2018-12-04,1241.0999755859375,14339.0,572158.5207428989,0.008860502557257455,568535.2882927776,581893.0511230974,0.00893847329791775,609966.470528813,553819.6317173819,2018,12
2018-12-06,1238.0999755859375,14431.599609375,574461.4954597782,0.00402506409218395,569153.4880528062,580864.5297138898,0.008420314583235266,607616.6533329505,554112.4060948291,2018,12
2018-12-07,1246.800048828125,14528.0,582362.4707629366,0.013753707368732826,571535.0760944429,580298.4872728116,0.008729719529849756,606135.6489670804,554461.3255785428,2018,12
2018-12-10,1243.699951171875,14463.0,578315.3790987775,-0.00694943762234046,572385.308098428,579462.4509388398,0.008672363114471345,603785.7034781934,555139.1983994863,2018,12
2018-12-11,1241.9000244140625,14548.0,580872.2991038237,0.004421324587685627,574070.5615599367,578672.1213895377,0.008716493571497966,601083.6253060271,556260.6174730483,2018,12
2018-12-12,1244.4000244140625,14637.400390625,585618.3838941649,0.008170616498090144,577274.5689382002,578232.8743631602,0.008737530814503852,599499.6450399767,556966.1036863438,2018,12
2018-12-13,1242.699951171875,14579.7998046875,582516.9677168444,-0.005295967924874856,579472.2166827463,577606.1783725176,0.008725479166035407,597091.4607655591,558120.895979476,2018,12
2018-12-14,1237.0,14550.0,578659.9578825535,-0.006621283238166242,580400.9934169827,577051.868405041,0.00862590785905244,595366.5659724401,558737.170837642,2018,12
2018-12-17,1247.4000244140625,14578.0,584647.9513851561,0.010348035009220435,581856.2014063224,576411.3633771057,0.008406711946908618,591985.0143463315,560837.7124078799,2018,12
2018-12-18,1249.199951171875,14588.7001953125,585921.3134099216,0.0021779979246461245,582364.6074987488,576064.285752773,0.008141401927609598,590198.2895290008,561930.2819765453,2018,12
2018-12-19,1252.0999755859375,14490.0,583308.2658298981,-0.004459724403634069,583077.8770317661,575809.5846381666,0.008019223807361791,589082.8317537364,562536.3375225968,2018,12
2018-12-20,1263.5999755859375,14493.0,588787.5784450943,0.009393511006398292,584208.6312233761,575865.6341884531,0.008126692243325542,589348.8109078314,562382.4574690748,2018,12
2018-12-21,1253.800048828125,14534.7998046875,585906.1747013747,-0.004893791664778213,584249.7441958346,575907.6309936843,0.008140593615475299,589511.2885229564,562303.9734644121,2018,12
2018-12-24,1267.5,14548.0,592846.1427170576,0.011844845327359854,585725.3406244365,576536.2787406004,0.007641279041059132,591452.3596957843,561620.1977854166,2018,12
2018-12-26,1269.199951171875,14710.0,600251.7813666719,0.012491670462210891,588809.8868364535,577513.363765719,0.007815073419858928,594595.3402639446,560431.3872674934,2018,12
2018-12-27,1277.300048828125,14609.400390625,599951.3827156089,-0.0005004544099461716,590996.0913122324,578614.9608159928,0.007651242858384355,597072.7236734269,560157.1979585587,2018,12
2018-12-28,1279.9000244140625,14561.599609375,599205.61015792,-0.0012430549860777962,592893.8479905179,579557.661603786,0.007608093842983682,599238.4513294891,559876.871878083,2018,12
2018-12-31,1278.300048828125,14553.0,598103.1269984312,-0.0018399079394438855,595007.3995860227,580343.2811378414,0.007580786459370856,601049.2834824887,559637.2787931941,2018,12
2019-01-02,1281.0,14460.0,595536.1936759528,-0.0042917905066981454,595971.4874761453,580940.9515753263,0.007610579774483529,602343.4019369246,559538.501213728,2019,1
2019-01-03,1291.800048828125,14409.7001953125,598468.0635910212,0.004923075954412326,597766.043031809,581837.8674705587,0.00732087693983826,603859.9412183064,559815.793722811,2019,1
2019-01-04,1282.699951171875,14375.400390625,592837.6349649023,-0.009408068648365853,597764.827638644,582455.1080122965,0.007559268239230511,604642.704207279,560267.511817314,2019,1
2019-01-07,1286.800048828125,14267.0,590247.9237587686,-0.0043683313160222115,596335.7051232293,582987.8827359824,0.007622278291439551,605129.2086259702,560846.5568459947,2019,1
